restaurant_id,total_orders,avg_rating,avg_del_time,total_revenue,cancel_rate,performance_score,tier
353,29,3.9655172413793105,36.10344827586207,9228.92,3.4482758620689653,80.9,Top Performer
354,26,4.076923076923077,34.38461538461539,7977.5199999999995,19.230769230769234,77.7,Underperforming
355,23,4.3478260869565215,32.26086956521739,6913.19,8.695652173913043,83.83,Top Performer
356,32,4.1875,35.3125,7738.0199999999995,12.5,80.26,Average
357,28,4.142857142857143,33.642857142857146,6171.04,3.571428571428571,83.21,Top Performer
358,30,4.233333333333333,35.43333333333333,9453.25,23.333333333333332,77.33,Underperforming
359,19,3.9473684210526314,35.26315789473684,5125.280000000001,5.263157894736842,80.53,Average
360,27,3.814814814814815,37.18518518518518,6545.72,22.22222222222222,73.66,Underperforming
361,16,3.75,35.625,3582.61,18.75,74.77,Underperforming
362,21,3.761904761904762,32.80952380952381,5690.38,9.523809523809524,78.68,Average
363,22,3.9545454545454546,35.95454545454545,6412.78,13.636363636363635,77.81,Underperforming
364,28,3.857142857142857,35.357142857142854,8526.89,10.714285714285714,78.13,Underperforming
365,30,3.966666666666667,34.5,9553.53,6.666666666666667,80.55,Average
366,31,4.129032258064516,38.806451612903224,9532.47,9.67741935483871,79.33,Average
367,28,3.642857142857143,35.642857142857146,8792.89,28.57142857142857,70.96,Underperforming
368,15,3.8666666666666667,33.8,3754.29,13.333333333333334,78.01,Underperforming
369,26,3.576923076923077,34.53846153846154,6830.63,11.538461538461538,75.95,Underperforming
370,30,3.966666666666667,30.533333333333335,10516.0,10.0,81.03,Top Performer
371,27,3.6666666666666665,30.703703703703702,8495.28,0.0,81.57,Top Performer
372,20,3.7,34.95,5475.66,0.0,80.24,Average
373,25,3.96,30.44,8866.39,4.0,82.82,Top Performer
374,34,4.0,36.6764705882353,8533.61,5.88235294117647,80.23,Average
375,29,4.103448275862069,35.96551724137931,7348.8099999999995,13.793103448275861,78.95,Average
376,28,4.25,31.928571428571427,6599.01,3.571428571428571,84.71,Top Performer
377,24,3.875,31.0,5780.84,8.333333333333332,80.62,Average
378,27,3.888888888888889,37.25925925925926,6659.82,14.814814814814813,76.44,Underperforming
379,20,4.25,34.1,6151.38,5.0,83.46,Top Performer
380,21,3.8095238095238093,36.61904761904762,5073.13,23.809523809523807,73.35,Underperforming
381,29,4.0344827586206895,36.241379310344826,8085.83,17.24137931034483,77.26,Underperforming
382,26,3.8461538461538463,36.15384615384615,7194.73,11.538461538461538,77.5,Underperforming
383,23,4.0,33.130434782608695,4838.98,8.695652173913043,80.72,Top Performer
384,22,4.136363636363637,35.95454545454545,5099.34,13.636363636363635,79.27,Average
385,23,3.9565217391304346,35.91304347826087,6248.39,17.391304347826086,76.72,Underperforming
386,22,3.8636363636363638,31.5,6126.43,0.0,82.85,Top Performer
387,32,4.09375,36.71875,7452.16,6.25,80.86,Top Performer
388,20,3.85,33.9,6069.74,0.0,81.84,Top Performer
389,31,4.129032258064516,35.354838709677416,7538.49,12.903225806451612,79.65,Average
390,27,3.925925925925926,35.77777777777778,6990.9,3.7037037037037033,80.63,Average
391,19,4.052631578947368,33.26315789473684,4995.87,10.526315789473683,80.54,Average
392,24,3.625,32.666666666666664,5910.39,12.5,76.75,Underperforming
393,33,4.121212121212121,36.36363636363637,8376.87,12.121212121212121,79.45,Average
394,27,4.0,34.96296296296296,6866.08,7.4074074074074066,80.42,Average
395,28,4.0,38.357142857142854,8061.97,7.142857142857142,79.22,Average
396,23,3.9565217391304346,35.04347826086956,7454.8099999999995,13.043478260869565,78.35,Underperforming
397,33,4.0,34.63636363636363,9311.69,9.090909090909092,80.03,Average
398,19,4.315789473684211,35.0,4841.2699999999995,5.263157894736842,83.57,Top Performer
399,23,3.782608695652174,28.695652173913043,6744.87,17.391304347826086,78.03,Underperforming
400,17,3.5294117647058822,32.64705882352941,4899.88,5.88235294117647,77.98,Underperforming
401,23,4.086956521739131,33.65217391304348,5160.18,0.0,83.83,Top Performer
402,23,4.3478260869565215,35.04347826086956,6042.17,13.043478260869565,81.48,Top Performer
403,25,3.72,33.8,6916.49,16.0,76.04,Underperforming
404,29,3.8620689655172415,31.79310344827586,6405.73,3.4482758620689653,81.69,Top Performer
405,22,3.727272727272727,34.13636363636363,5015.19,9.090909090909092,78.04,Underperforming
406,17,4.0,35.88235294117647,4128.35,11.76470588235294,78.76,Average
407,15,3.7333333333333334,30.533333333333335,4059.09,0.0,82.17,Top Performer
408,30,3.966666666666667,34.36666666666667,9482.63,6.666666666666667,80.6,Average
409,22,3.9545454545454546,34.04545454545455,6045.05,4.545454545454546,81.26,Top Performer
410,31,4.129032258064516,31.70967741935484,7872.81,9.67741935483871,81.99,Top Performer
411,27,3.925925925925926,34.592592592592595,6831.5,7.4074074074074066,79.96,Average
412,23,4.173913043478261,36.04347826086956,7031.54,4.3478260869565215,82.32,Top Performer
413,22,4.045454545454546,31.5,5993.69,4.545454545454546,82.94,Top Performer
414,31,3.838709677419355,39.193548387096776,7304.13,9.67741935483871,76.86,Underperforming
415,20,3.85,37.95,3952.83,15.0,75.82,Underperforming
416,18,4.333333333333333,33.05555555555556,4183.05,0.0,86.02,Top Performer
417,25,4.08,32.92,7533.75,8.0,81.65,Top Performer
418,30,3.8,34.03333333333333,9384.59,10.0,78.39,Underperforming
419,27,3.888888888888889,33.629629629629626,6708.79,7.4074074074074066,80.03,Average
420,26,4.3076923076923075,31.653846153846153,6929.01,7.6923076923076925,84.03,Top Performer
421,28,3.9285714285714284,33.642857142857146,7383.47,7.142857142857142,80.42,Average
422,28,4.071428571428571,34.857142857142854,7569.76,3.571428571428571,82.18,Top Performer
423,27,3.5555555555555554,34.25925925925926,7353.65,22.22222222222222,72.68,Underperforming
424,27,4.074074074074074,32.55555555555556,6135.54,18.51851851851852,78.58,Average
425,32,3.84375,36.25,8766.18,18.75,75.28,Underperforming
426,31,3.6774193548387095,33.61290322580645,9528.85,3.225806451612903,79.6,Average
427,31,3.806451612903226,36.16129032258065,8442.49,3.225806451612903,79.67,Average
428,37,3.864864864864865,36.67567567567568,9474.31,5.405405405405405,79.29,Average
429,21,4.0476190476190474,35.76190476190476,6087.84,9.523809523809524,79.86,Average
430,22,3.8181818181818183,35.68181818181818,4946.96,18.181818181818183,75.46,Underperforming
431,18,3.8333333333333335,32.5,4554.51,5.555555555555555,80.56,Average
432,26,3.730769230769231,35.65384615384615,8083.900000000001,11.538461538461538,76.76,Underperforming
433,24,3.5833333333333335,37.25,7403.41,8.333333333333332,75.95,Underperforming
434,21,4.095238095238095,33.38095238095238,5180.09,9.523809523809524,81.14,Top Performer
435,14,3.857142857142857,27.071428571428573,3941.2,7.142857142857142,82.31,Top Performer
436,29,3.9310344827586206,30.20689655172414,7819.33,10.344827586206897,80.77,Top Performer
437,17,4.235294117647059,37.76470588235294,4465.7699999999995,11.76470588235294,79.94,Average
438,26,3.923076923076923,30.846153846153847,7055.61,11.538461538461538,80.11,Average
439,31,3.5806451612903225,29.451612903225808,7588.44,6.451612903225806,79.42,Average
440,21,4.523809523809524,34.42857142857143,4483.14,0.0,87.03,Top Performer
441,24,4.0,30.708333333333332,8354.41,0.0,84.23,Top Performer
442,20,4.1,34.3,3335.21,5.0,82.19,Top Performer
443,30,3.5,34.166666666666664,8030.3,30.0,69.94,Underperforming
444,23,4.173913043478261,32.608695652173914,6577.06,17.391304347826086,79.7,Average
445,25,3.84,34.28,7028.08,4.0,80.41,Average
446,26,3.5384615384615383,38.65384615384615,7661.01,7.6923076923076925,75.25,Underperforming
447,16,4.0,35.8125,3898.3,12.5,78.57,Average
448,26,3.6923076923076925,36.65384615384615,8821.33,7.6923076923076925,77.24,Underperforming
449,19,3.736842105263158,36.94736842105263,6500.15,5.263157894736842,78.21,Underperforming
450,28,4.035714285714286,32.035714285714285,6488.2300000000005,10.714285714285714,80.81,Top Performer
451,23,4.130434782608695,32.78260869565217,6701.15,8.695652173913043,81.89,Top Performer
452,15,3.8,37.93333333333333,3986.13,26.666666666666668,71.92,Underperforming
453,22,4.2727272727272725,35.77272727272727,6225.05,9.090909090909092,81.79,Top Performer
454,29,3.9310344827586206,37.10344827586207,6920.88,6.896551724137931,79.22,Average
455,19,4.105263157894737,38.68421052631579,5213.15,21.052631578947366,75.77,Underperforming
456,29,4.068965517241379,35.51724137931034,7288.41,3.4482758620689653,81.95,Top Performer
457,25,4.24,33.8,6628.25,12.0,81.4,Top Performer
458,21,4.190476190476191,33.38095238095238,6057.96,19.047619047619047,79.04,Average
459,22,3.909090909090909,33.36363636363637,5825.3,13.636363636363635,78.42,Underperforming
460,21,4.095238095238095,35.523809523809526,4528.36,9.523809523809524,80.33,Average
461,15,4.533333333333333,37.6,4204.43,0.0,85.92,Top Performer
462,23,3.782608695652174,35.34782608695652,6490.1900000000005,17.391304347826086,75.54,Underperforming
463,35,4.0,34.4,9000.37,11.428571428571429,79.42,Average
464,22,3.5454545454545454,31.5,7869.08,0.0,80.3,Average
465,26,4.1923076923076925,34.57692307692308,8099.7,3.8461538461538463,83.17,Top Performer
466,25,4.0,35.36,6534.55,8.0,80.09,Average
467,20,4.45,34.2,5205.43,5.0,85.02,Top Performer
468,30,4.133333333333334,33.8,7593.72,20.0,78.14,Underperforming
469,17,3.9411764705882355,35.470588235294116,5010.61,29.411764705882355,73.15,Underperforming
470,18,3.9444444444444446,40.77777777777778,4051.03,0.0,80.01,Average
471,29,4.0344827586206895,37.41379310344828,7941.5599999999995,13.793103448275861,77.86,Underperforming
472,22,3.8181818181818183,35.59090909090909,5492.19,18.181818181818183,75.49,Underperforming
473,28,4.285714285714286,31.928571428571427,8577.24,10.714285714285714,82.85,Top Performer
474,21,4.0,36.333333333333336,5448.0599999999995,33.33333333333333,72.12,Underperforming
475,22,3.8181818181818183,39.22727272727273,6581.4800000000005,9.090909090909092,76.86,Underperforming
476,22,3.8181818181818183,36.27272727272727,5781.57,18.181818181818183,75.24,Underperforming
477,20,4.05,32.65,5610.54,20.0,77.91,Underperforming
478,27,4.2592592592592595,30.703703703703702,7367.9400000000005,7.4074074074074066,84.09,Top Performer
479,33,3.757575757575758,34.303030303030305,10278.01,6.0606060606060606,79.13,Average
480,20,3.55,37.45,5597.22,20.0,72.11,Underperforming
481,25,3.96,31.6,6370.4800000000005,0.0,83.58,Top Performer
482,29,4.0,35.89655172413793,8786.48,6.896551724137931,80.22,Average
483,29,4.137931034482759,38.241379310344826,8115.28,0.0,82.51,Top Performer
484,26,4.076923076923077,36.15384615384615,6230.33,7.6923076923076925,80.5,Average
485,24,4.041666666666667,30.458333333333332,6866.59,4.166666666666666,83.41,Top Performer
486,16,3.5625,35.375,5992.75,0.0,78.98,Average
487,25,4.28,37.36,5487.75,4.0,82.78,Top Performer
488,21,3.9047619047619047,33.61904761904762,5733.67,14.285714285714285,78.1,Underperforming
489,21,3.619047619047619,35.80952380952381,6087.7699999999995,9.523809523809524,76.42,Underperforming
490,19,3.8421052631578947,33.1578947368421,4706.46,0.0,82.05,Top Performer
491,30,3.8333333333333335,33.43333333333333,8184.36,3.3333333333333335,80.88,Top Performer
492,21,4.0476190476190474,33.904761904761905,4922.16,0.0,83.42,Top Performer
493,35,3.942857142857143,34.08571428571429,10706.15,8.571428571428571,79.94,Average
494,15,3.6,33.13333333333333,3227.92,0.0,80.12,Average
495,22,3.6363636363636362,36.27272727272727,5557.98,4.545454545454546,77.88,Underperforming
496,27,3.888888888888889,30.59259259259259,7567.67,7.4074074074074066,81.17,Top Performer
497,22,4.0,38.63636363636363,5485.08,4.545454545454546,79.9,Average
498,21,3.6666666666666665,34.476190476190474,5137.5,0.0,80.15,Average
499,23,3.9565217391304346,37.91304347826087,6226.93,4.3478260869565215,79.88,Average
500,25,4.04,33.84,5187.95,8.0,80.98,Top Performer
501,28,3.5357142857142856,33.57142857142857,6172.71,3.571428571428571,78.38,Underperforming
502,28,3.9285714285714284,41.17857142857143,6371.99,3.571428571428571,78.67,Average
503,17,3.9411764705882355,35.64705882352941,3774.54,11.76470588235294,78.38,Underperforming
504,31,3.935483870967742,33.29032258064516,6460.05,12.903225806451612,78.88,Average
505,26,3.923076923076923,35.73076923076923,6972.08,11.538461538461538,78.27,Underperforming
506,20,3.6,33.75,5705.0,10.0,76.89,Underperforming
507,22,4.136363636363637,37.63636363636363,5389.4,27.27272727272727,74.55,Underperforming
508,26,3.6923076923076925,38.0,7591.33,3.8461538461538463,77.88,Underperforming
509,26,4.269230769230769,35.96153846153846,6826.13,7.6923076923076925,82.11,Top Performer
510,24,4.0,35.791666666666664,7214.5,20.833333333333336,76.08,Underperforming
511,28,3.8214285714285716,33.535714285714285,8757.63,7.142857142857142,79.6,Average
512,23,3.9130434782608696,36.21739130434783,6546.849999999999,8.695652173913043,78.86,Average
513,22,4.090909090909091,31.0,9390.8,13.636363636363635,80.76,Top Performer
514,31,3.6451612903225805,35.58064516129032,8682.869999999999,6.451612903225806,77.63,Underperforming
515,15,3.6,30.266666666666666,3685.56,0.0,81.2,Top Performer
516,15,4.2,32.13333333333333,4504.09,0.0,85.3,Top Performer
517,28,4.25,33.214285714285715,9064.76,3.571428571428571,84.22,Top Performer
518,26,4.115384615384615,32.38461538461539,6862.42,0.0,84.53,Top Performer
519,31,4.129032258064516,37.12903225806452,9755.05,12.903225806451612,78.99,Average
520,22,3.8636363636363638,33.22727272727273,5199.02,4.545454545454546,80.84,Top Performer
521,24,3.6666666666666665,34.291666666666664,6967.72,8.333333333333332,77.72,Underperforming
522,28,4.178571428571429,33.642857142857146,6861.0199999999995,7.142857142857142,82.42,Top Performer
523,31,3.967741935483871,35.32258064516129,7411.64,9.67741935483871,79.34,Average
524,32,3.90625,37.625,7981.139999999999,6.25,79.02,Average
525,32,4.28125,40.5,7366.08,6.25,80.94,Top Performer
526,20,4.0,38.45,5949.69,10.0,78.33,Underperforming
527,27,3.925925925925926,36.629629629629626,6414.82,14.814814814814813,76.98,Underperforming
528,22,3.8636363636363638,34.40909090909091,4717.81,9.090909090909092,79.03,Average
529,22,3.909090909090909,33.18181818181818,4871.8,13.636363636363635,78.49,Underperforming
530,33,4.0606060606060606,36.09090909090909,8431.6,3.0303030303030303,81.79,Top Performer
531,28,3.6785714285714284,32.25,6617.66,21.428571428571427,74.66,Underperforming
532,27,4.333333333333333,37.148148148148145,8238.88,18.51851851851852,78.93,Average
533,28,4.107142857142857,38.5,7497.83,10.714285714285714,78.96,Average
534,22,3.6363636363636362,38.63636363636363,4847.2,9.090909090909092,75.62,Underperforming
535,23,4.086956521739131,35.65217391304348,6131.77,8.695652173913043,80.47,Average
536,26,3.8076923076923075,35.07692307692308,7539.53,7.6923076923076925,78.75,Average
537,22,3.8636363636363638,36.45454545454545,5916.37,4.545454545454546,79.62,Average
538,23,4.086956521739131,25.130434782608695,6482.33,8.695652173913043,84.41,Top Performer
539,33,3.8484848484848486,32.42424242424242,7966.99,6.0606060606060606,80.56,Average
540,22,4.181818181818182,38.5,4452.01,27.27272727272727,74.59,Underperforming
541,21,3.8095238095238093,33.476190476190474,6174.06,4.761904761904762,80.24,Average
542,27,4.222222222222222,35.74074074074074,8005.22,14.814814814814813,79.68,Average
543,24,3.875,34.25,5006.8099999999995,16.666666666666664,76.91,Underperforming
544,28,3.9285714285714284,39.035714285714285,7845.58,10.714285714285714,77.33,Underperforming
545,35,4.0285714285714285,35.142857142857146,7767.59,20.0,76.8,Underperforming
546,36,3.6944444444444446,34.69444444444444,8410.81,8.333333333333332,77.8,Underperforming
547,24,4.208333333333333,35.5,5152.06,12.5,80.35,Average
548,30,3.8,32.4,6795.74,6.666666666666667,80.0,Average
549,19,3.736842105263158,27.31578947368421,5467.33,5.263157894736842,81.82,Top Performer
550,19,4.105263157894737,34.78947368421053,4904.849999999999,26.31578947368421,75.65,Underperforming
551,25,4.12,31.92,6368.72,16.0,79.94,Average
552,16,3.5625,42.4375,3846.99,12.5,72.59,Underperforming
553,32,4.125,36.71875,9947.49,15.625,78.29,Underperforming
554,27,4.185185185185185,37.851851851851855,8430.54,3.7037037037037033,81.93,Top Performer
555,31,4.129032258064516,35.935483870967744,9621.24,16.129032258064516,78.47,Underperforming
556,28,3.7857142857142856,35.357142857142854,6509.54,7.142857142857142,78.63,Average
557,21,4.285714285714286,38.0,4726.67,14.285714285714285,79.5,Average
558,25,4.16,32.28,8287.05,8.0,82.52,Top Performer
559,21,3.8095238095238093,36.333333333333336,4212.48,4.761904761904762,79.17,Average
560,20,3.8,34.95,4157.36,10.0,78.04,Underperforming
561,33,3.909090909090909,33.54545454545455,7679.63,12.121212121212121,78.81,Average
562,27,4.407407407407407,32.407407407407405,10592.47,11.11111111111111,83.52,Top Performer
563,23,3.869565217391304,33.08695652173913,7197.7699999999995,17.391304347826086,77.08,Underperforming
564,20,4.0,39.45,5521.28,25.0,73.46,Underperforming
565,22,4.0,32.36363636363637,6543.44,9.090909090909092,80.89,Top Performer
566,24,3.875,37.916666666666664,6365.54,16.666666666666664,75.53,Underperforming
567,24,4.166666666666667,33.833333333333336,6393.65,4.166666666666666,83.15,Top Performer
568,30,4.333333333333333,32.8,7901.75,13.333333333333334,82.12,Top Performer
569,23,3.8260869565217392,35.130434782608695,5607.96,17.391304347826086,75.97,Underperforming
570,26,3.8846153846153846,36.88461538461539,8181.01,0.0,81.0,Top Performer
571,20,3.95,37.5,3747.03,5.0,79.79,Average
572,29,4.0344827586206895,34.96551724137931,8220.34,13.793103448275861,78.78,Average
573,19,3.736842105263158,31.894736842105264,5295.71,26.31578947368421,73.79,Underperforming
574,33,3.4545454545454546,31.151515151515152,9262.54,18.181818181818183,74.25,Underperforming
575,36,4.0,36.55555555555556,10146.59,2.7777777777777777,81.21,Top Performer
576,26,4.0,33.92307692307692,8496.84,11.538461538461538,79.57,Average
577,33,3.696969696969697,33.121212121212125,7749.02,12.121212121212121,77.27,Underperforming
578,23,4.173913043478261,33.52173913043478,7240.5,4.3478260869565215,83.27,Top Performer
579,23,4.043478260869565,37.52173913043478,6934.5,4.3478260869565215,80.72,Top Performer
580,29,3.896551724137931,35.58620689655172,7898.56,13.793103448275861,77.44,Underperforming
581,23,4.478260869565218,34.47826086956522,8182.83,8.695652173913043,84.04,Top Performer
582,35,3.942857142857143,33.51428571428571,9581.91,17.142857142857142,77.58,Underperforming
583,31,4.032258064516129,33.70967741935484,7175.11,6.451612903225806,81.43,Top Performer
584,21,4.0476190476190474,35.38095238095238,4553.56,0.0,82.86,Top Performer
585,22,3.772727272727273,34.45454545454545,5344.03,18.181818181818183,75.56,Underperforming
586,27,4.222222222222222,33.333333333333336,6726.78,14.814814814814813,80.58,Average
587,23,3.739130434782609,38.608695652173914,7321.76,17.391304347826086,73.97,Underperforming
588,30,3.8333333333333335,32.333333333333336,7492.08,10.0,79.29,Average
589,25,4.2,34.44,6655.64,8.0,82.04,Top Performer
590,21,3.857142857142857,34.61904761904762,5192.8,14.285714285714285,77.34,Underperforming
591,28,4.321428571428571,36.75,6982.13,3.571428571428571,83.47,Top Performer
592,22,4.181818181818182,33.27272727272727,6091.74,0.0,84.73,Top Performer
593,24,4.041666666666667,37.791666666666664,6679.3,4.166666666666666,80.66,Average
594,26,4.153846153846154,31.192307692307693,6574.03,11.538461538461538,81.82,Top Performer
595,24,4.083333333333333,33.583333333333336,8288.46,12.5,80.07,Average
596,26,4.038461538461538,33.80769230769231,6278.43,7.6923076923076925,81.07,Top Performer
597,33,3.909090909090909,37.666666666666664,7943.01,12.121212121212121,77.26,Underperforming
598,26,3.6538461538461537,32.76923076923077,7960.47,11.538461538461538,77.23,Underperforming
599,23,3.9565217391304346,32.130434782608695,6409.92,4.3478260869565215,82.05,Top Performer
600,30,3.6333333333333333,32.63333333333333,8985.81,20.0,74.58,Underperforming
601,23,3.869565217391304,38.47826086956522,5653.04,13.043478260869565,76.36,Underperforming
602,24,3.75,29.041666666666668,6168.01,12.5,79.11,Average
603,31,4.0,33.38709677419355,8770.35,3.225806451612903,82.26,Top Performer
604,26,4.076923076923077,36.38461538461539,6444.21,15.384615384615385,78.11,Underperforming
605,27,3.925925925925926,32.888888888888886,8696.21,11.11111111111111,79.49,Average
606,28,4.142857142857143,34.82142857142857,6331.13,10.714285714285714,80.62,Average
607,27,3.3333333333333335,33.925925925925924,9382.23,0.0,77.69,Underperforming
608,22,4.090909090909091,36.36363636363637,5765.4,9.090909090909092,80.11,Average
609,19,4.105263157894737,38.10526315789474,4888.45,5.263157894736842,80.72,Top Performer
610,29,3.4827586206896552,33.37931034482759,7510.2,6.896551724137931,77.03,Underperforming
611,25,3.76,34.8,6562.2,4.0,79.58,Average
612,20,3.95,32.65,5520.28,10.0,80.11,Average
613,28,3.9642857142857144,39.392857142857146,5973.6,17.857142857142858,75.33,Underperforming
614,32,3.96875,33.4375,8909.03,9.375,80.15,Average
615,21,3.761904761904762,36.76190476190476,5589.43,23.809523809523807,72.92,Underperforming
616,28,4.178571428571429,30.571428571428573,8180.02,7.142857142857142,83.57,Top Performer
617,28,3.892857142857143,36.642857142857146,6448.47,10.714285714285714,77.94,Underperforming
618,27,3.5555555555555554,31.85185185185185,5817.21,3.7037037037037033,79.14,Average
619,27,3.8518518518518516,31.77777777777778,9078.67,7.4074074074074066,80.43,Average
620,21,4.142857142857143,35.57142857142857,6120.93,9.523809523809524,80.7,Average
621,30,3.7333333333333334,36.233333333333334,6751.9,10.0,77.03,Underperforming
622,25,4.0,37.56,6119.18,28.000000000000004,73.26,Underperforming
623,14,4.142857142857143,35.42857142857143,2835.3799999999997,7.142857142857142,81.46,Top Performer
624,25,3.92,36.36,6747.72,20.0,75.47,Underperforming
625,22,4.045454545454546,32.0,5637.2,9.090909090909092,81.39,Top Performer
626,28,3.9285714285714284,33.892857142857146,7415.26,21.428571428571427,76.04,Underperforming
627,23,4.0,34.82608695652174,5746.67,13.043478260869565,78.78,Average
628,22,4.136363636363637,39.36363636363637,7297.47,4.545454545454546,80.72,Top Performer
629,31,4.258064516129032,29.516129032258064,8840.58,12.903225806451612,82.88,Top Performer
630,22,3.772727272727273,36.5,4629.01,22.727272727272727,73.43,Underperforming
631,25,4.16,33.08,6539.4800000000005,12.0,81.03,Top Performer
632,34,3.8529411764705883,37.38235294117647,8288.6,5.88235294117647,78.79,Average
633,31,4.032258064516129,32.96774193548387,7855.64,12.903225806451612,79.77,Average
634,26,3.9615384615384617,36.11538461538461,7830.4800000000005,7.6923076923076925,79.59,Average
635,30,3.8333333333333335,33.43333333333333,7412.57,10.0,78.88,Average
636,26,4.153846153846154,34.0,5318.53,11.538461538461538,80.77,Top Performer
637,25,3.72,30.2,6905.22,8.0,79.78,Average
638,23,3.9130434782608696,36.65217391304348,6775.39,8.695652173913043,78.7,Average
639,30,4.466666666666667,34.36666666666667,6796.28,13.333333333333334,82.6,Top Performer
640,24,4.0,35.083333333333336,7116.87,8.333333333333332,80.09,Average
641,25,3.96,37.76,8348.12,12.0,77.67,Underperforming
642,25,3.92,30.48,6413.54,16.0,78.88,Average
643,28,3.7857142857142856,39.214285714285715,6502.3,7.142857142857142,77.19,Underperforming
644,17,3.764705882352941,36.05882352941177,4042.91,23.52941176470588,73.29,Underperforming
645,28,3.642857142857143,34.17857142857143,8955.26,7.142857142857142,77.93,Underperforming
646,38,3.710526315789474,36.39473684210526,9865.64,5.263157894736842,78.21,Underperforming
647,25,4.08,30.28,7949.88,4.0,83.84,Top Performer
648,28,4.035714285714286,36.642857142857146,7100.25,25.0,74.79,Underperforming
649,24,3.9583333333333335,33.958333333333336,6522.59,12.5,78.93,Average
650,33,4.0,36.27272727272727,10433.22,3.0303030303030303,81.24,Top Performer
651,27,3.8518518518518516,31.074074074074073,5540.58,11.11111111111111,79.58,Average
652,27,3.4444444444444446,35.851851851851855,6787.42,3.7037037037037033,76.75,Underperforming
653,28,4.178571428571429,35.285714285714285,7252.3,3.571428571428571,82.88,Top Performer
654,24,4.041666666666667,33.25,5345.86,4.166666666666666,82.36,Top Performer
655,28,3.892857142857143,37.107142857142854,6357.91,10.714285714285714,77.76,Underperforming
656,23,3.9130434782608696,37.0,6314.86,0.0,81.18,Top Performer
657,32,3.90625,29.53125,8984.2,3.125,82.99,Top Performer
658,23,4.3478260869565215,32.608695652173914,7569.61,0.0,86.3,Top Performer
659,29,3.7241379310344827,35.206896551724135,7764.94,13.793103448275861,76.2,Underperforming
660,22,4.136363636363637,33.22727272727273,7057.35,13.636363636363635,80.29,Average
661,18,4.0,32.94444444444444,5262.78,5.555555555555555,81.73,Top Performer
662,25,3.8,35.08,7254.54,12.0,77.4,Underperforming
663,33,3.696969696969697,32.42424242424242,8104.74,12.121212121212121,77.53,Underperforming
664,34,4.088235294117647,32.23529411764706,9348.93,11.76470588235294,80.84,Top Performer
665,21,3.5238095238095237,32.476190476190474,4781.57,14.285714285714285,75.48,Underperforming
666,29,4.103448275862069,33.06896551724138,9365.46,17.24137931034483,79.0,Average
667,15,4.133333333333334,32.0,6013.4400000000005,20.0,78.82,Average
668,29,4.310344827586207,33.44827586206897,7460.72,10.344827586206897,82.59,Top Performer
669,34,3.9705882352941178,34.794117647058826,9811.26,5.88235294117647,80.7,Average
670,29,4.241379310344827,36.03448275862069,8326.97,17.24137931034483,79.0,Average
671,32,3.625,34.59375,11353.630000000001,3.125,78.84,Average
672,28,3.8214285714285716,35.92857142857143,6602.4,10.714285714285714,77.63,Underperforming
673,18,3.888888888888889,30.944444444444443,4803.44,11.11111111111111,79.92,Average
674,29,3.9655172413793105,36.172413793103445,8930.66,17.24137931034483,76.74,Underperforming
675,28,3.7857142857142856,33.17857142857143,8009.93,10.714285714285714,78.38,Underperforming
676,29,4.310344827586207,35.793103448275865,7794.37,13.793103448275861,80.67,Average
677,16,3.75,34.375,5622.22,6.25,78.98,Average
678,19,4.368421052631579,33.05263157894737,5720.69,5.263157894736842,84.72,Top Performer
679,29,4.068965517241379,30.655172413793103,7030.6,6.896551724137931,82.74,Top Performer
680,31,3.935483870967742,31.516129032258064,9743.55,12.903225806451612,79.54,Average
681,29,4.0,39.206896551724135,7635.5,17.24137931034483,75.88,Underperforming
682,23,3.8260869565217392,32.34782608695652,6407.16,4.3478260869565215,80.92,Top Performer
683,25,4.2,35.36,6274.58,12.0,80.49,Average
684,22,4.181818181818182,33.72727272727273,5400.83,9.090909090909092,81.83,Top Performer
685,35,3.8857142857142857,35.885714285714286,8344.37,5.714285714285714,79.66,Average
686,25,3.88,32.76,6609.72,12.0,78.9,Average
687,33,3.878787878787879,35.0,9979.89,12.121212121212121,78.02,Underperforming
688,19,4.157894736842105,32.578947368421055,4715.25,15.789473684210526,80.06,Average
689,23,3.739130434782609,35.52173913043478,7749.38,8.695652173913043,77.73,Underperforming
690,27,3.6296296296296298,32.2962962962963,5923.16,3.7037037037037033,79.56,Average
691,22,3.8181818181818183,33.27272727272727,5581.66,13.636363636363635,77.73,Underperforming
692,21,3.9523809523809526,32.76190476190476,6280.03,0.0,83.08,Top Performer
693,31,3.806451612903226,32.87096774193548,7962.75,9.67741935483871,78.97,Average
694,37,4.027027027027027,34.13513513513514,9599.73,8.108108108108109,80.73,Top Performer
695,29,4.068965517241379,34.10344827586207,8241.05,6.896551724137931,81.44,Top Performer
696,23,4.173913043478261,34.69565217391305,6065.43,17.391304347826086,78.91,Average
697,29,4.103448275862069,35.793103448275865,7354.91,13.793103448275861,79.02,Average
698,27,4.037037037037037,31.185185185185187,8312.99,11.11111111111111,81.02,Top Performer
699,28,3.9285714285714284,34.892857142857146,6894.3,7.142857142857142,79.95,Average
700,16,4.5,36.0,4749.3099999999995,0.0,86.25,Top Performer
701,22,3.9545454545454546,33.77272727272727,5932.53,4.545454545454546,81.36,Top Performer
702,28,4.0,36.607142857142854,9004.81,7.142857142857142,79.88,Average
703,29,3.9655172413793105,32.06896551724138,7534.84,17.24137931034483,78.28,Underperforming
